feature;Variance;rMID_per_Score;FScore;Lasso_importance;Correlation
scE_553;0.025443706154112823;0.06015740310540352;0.38789630322441476;0.0;0.029185496013976187
scE_561.5;0.026595523134799588;0.06507873362872196;0.7623083749078475;0.0;0.04089744174687556
scE_570;0.027652020417284654;0.07009997451353467;1.228027012259315;0.0;0.051881554393242164
scE_578.5;0.02856015205324135;0.05175701888029094;1.7120756022643022;0.0;0.06122661110801242
scE_587;0.029160274378987345;0.049817053765788266;2.144293882211785;0.0;0.06848816047548943
scE_595.5;0.02933777427610031;0.03360100057227822;2.535329913479095;0.0;0.07443975288890622
scE_604;0.029535848434964564;0.02848120672816412;2.982894163717294;0.0;0.08070385747444904
scE_612.5;0.029801268677893372;0.029963557351099457;3.5479879532397045;0.0;0.08796272445000407
scE_621;0.03014824569923075;0.04519780716713262;4.236712287090546;0.0;0.09604973844850871
scE_629.5;0.030610818710307266;0.057559472465828154;5.05596777658451;0.0;0.104832710383022
scE_638;0.031167220288364248;0.08177401001930473;6.015842002346037;0.0;0.11423265902153557
scE_646.5;0.03143998320955305;0.10154566627355655;7.12844780959918;0.0;0.12419843839209814
scE_655;0.03159129082304672;0.11645027666312213;8.367204672621243;0.0;0.13437780717067746
scE_663.5;0.03175023953836189;0.1393472280042145;9.610505090573483;0.0;0.1438230829546468
scE_672;0.03191739338108883;0.12918288111593546;10.589908084844959;0.0;0.150814922839876
scE_680.5;0.032091181184630245;0.1183537501133185;11.233717378738383;0.0;0.15522437069974543
scE_689;0.03227124618867605;0.11702703819476623;11.790080640617274;0.0;0.15892696083704022
scE_697.5;0.03244463516745908;0.09806181309437667;12.422896084175903;0.0;0.16302583573715776
scE_706;0.032601978648975835;0.11817833217847129;13.098858959405517;0.0;0.167281510637105
scE_714.5;0.03274249862521436;0.10254277666419842;13.7591727590899;0.0;0.1713252097722052
scE_723;0.032869710023084954;0.08017469639768171;14.376891921246534;0.0;0.17501354087048496
scE_731.5;0.0329858852262982;0.08480168423288026;14.942635876650234;0.0;0.17831635685761885
scE_740;0.03309601326157795;0.10573570588249925;15.45647782296154;0.0;0.18125731446932858
scE_748.5;0.03320397893998128;0.10101387553112984;15.919325183925944;0.0;0.18386076830028272
scE_757;0.033310768332171115;0.10785298617608374;16.333382982507697;0.0;0.1861546857694379
