feature;Variance;rMID_per_Score;FScore;Lasso_importance;Correlation
scE_604;0.029535848434964564;0.08518848033894777;15.44820397792086;0.0;0.18121038796574762
scE_612.5;0.029801268677893372;0.08445156167448475;17.074166829986194;0.0;0.19017991222455857
scE_621;0.03014824569923075;0.08944787256298747;19.020971421471447;0.0;0.20031688979736645
scE_629.5;0.030610818710307266;0.09122998163069962;21.294668020771468;0.0;0.21144507651592387
scE_638;0.031167220288364248;0.09526005524045056;23.8792256639918;0.0;0.22330431810657095
scE_646.5;0.03143998320955305;0.0907916319609603;26.72312896578007;0.0;0.23552928001630807
scE_655;0.03159129082304672;0.09081356248340633;29.735097818929372;0.0;0.2476751601754182
scE_663.5;0.03175023953836189;0.10398808296950612;32.73432093784081;0.0;0.2590657553307393
scE_672;0.03191739338108883;0.11201652177265009;35.344703065586955;0.0;0.2684796819236473
scE_680.5;0.032091181184630245;0.10189313718027426;37.45360924177822;0.0;0.2757808940335003
scE_689;0.03227124618867605;0.09290990308934788;39.38882967519707;0.0;0.2822618695734587
scE_697.5;0.03244463516745908;0.0863690417662446;41.38233121253117;0.0;0.28873492517091526
scE_706;0.032601978648975835;0.06996814366679205;43.382410297153946;0.0;0.2950363221987524
scE_714.5;0.03274249862521436;0.06698735028936964;45.30033911586381;0.0;0.30090910429386003
scE_723;0.032869710023084954;0.06975273717062924;47.09994462210626;0.0;0.30627751270969217
scE_731.5;0.0329858852262982;0.07794519917132714;48.77669922311088;0.0;0.311162438008353
scE_740;0.03309601326157795;0.08328683028530826;50.34192603384912;0.0;0.31562561956797225
scE_748.5;0.03320397893998128;0.07838886092363317;51.80556245421572;0.0;0.3197183111168817
scE_757;0.033310768332171115;0.09530832486160712;53.17747921307743;0.0;0.3234865036428249
scE_765.5;0.03341244990539236;0.11570760530831192;54.493512550544786;0.0;0.32704165515665
scE_774;0.033532848143959335;0.11741781184557976;55.78555747046646;0.0;0.33047726224128365
scE_782.5;0.03368193387242617;0.10651046452647206;57.04582346947659;0.0;0.33377784991563986
scE_791;0.03385103353331054;0.10339600354848333;58.28573251079185;0.0;0.3369779881701754
scE_799.5;0.03404007385106669;0.10391161821495176;59.51761011595583;0.0;0.3401125207936247
scE_808;0.03423995359143863;0.11517230411451695;60.763544253772224;0.0;0.3432386838921296
scE_816.5;0.034469221945817106;0.11343514468940707;61.997359203624136;0.0;0.34629197965043096
scE_825;0.03457177431752617;0.10091413101403424;63.21992163290743;0.0;0.34927694874825327
scE_833.5;0.034024158499105346;0.09309306675089557;64.44136879778057;0.0;0.35222007984934545
scE_842;0.03348638924149616;0.09751785953987602;65.65341113158816;0.0;0.35510295696300787
scE_850.5;0.03295773363551427;0.08960490045026814;66.84408890612268;0.0;0.3578995232421074
scE_859;0.032338127068500186;0.08110667940235494;68.00260800723795;0.0;0.36058765745598065
scE_867.5;0.0317006920621719;0.09494969275777398;69.11911645953346;0.0;0.363148361397436
scE_876;0.031086544894812246;0.10573768118769822;70.1856707935975;0.0;0.36556768065710155
scE_884.5;0.030497222982125306;0.1181782546094432;71.19900603750695;0.0;0.3678425407619654
scE_893;0.029930326316119124;0.1268052323108817;72.1567465046355;0.0;0.3699717697382701
scE_901.5;0.029385644092310967;0.14262831965039613;73.05671948916091;0.0;0.37195448244065804
scE_910;0.0288681492131088;0.15961851269187433;73.90486251786703;0.0;0.3738072556510222
scE_918.5;0.02837540639682659;0.16081306925913186;74.71321628061597;0.0;0.3755591192576852
scE_927;0.027902905682167977;0.1585058988232242;75.49236178972788;0.0;0.3772349641787658
scE_935.5;0.027445565049509447;0.15439295517583762;76.24273646471788;0.0;0.37883730212162015
scE_944;0.02699995496802876;0.1489406541343059;76.97988590920549;0.0;0.38040045309607445
scE_952.5;0.026577138177888645;0.14157254412421372;77.78262147316926;0.0;0.3820905201346812
scE_961;0.02617110252248015;0.11944854030416963;78.59458978742323;0.0;0.38378731565628843
scE_969.5;0.02578429343884514;0.11543138869325009;79.42344405073023;0.0;0.3855064129683115
scE_978;0.025313908128472097;0.10660724558355872;80.26556512097108;0.0;0.38723979480443893
scE_986.5;0.0248371476886305;0.09750637709419374;81.120452601036;0.0;0.38898602136698296
scE_995;0.02438560642483359;0.09049696846613609;81.99607850793535;0.0;0.39076079471904357
scE_1003.5;0.023958843740305907;0.08116800304271754;82.88938842919292;0.0;0.39255722904014606
scE_1012;0.023556531952151138;0.07400910343037914;83.78649491306413;0.0;0.3943471084628873
scE_1020.5;0.02317815361947825;0.06625977795290972;84.68140705791447;0.0;0.3961186631856844
scE_1029;0.022822169741928945;0.07321558773194425;85.56777177113852;0.0;0.39785977851156495
scE_1037.5;0.02248834163318583;0.06360158689854734;86.44041267981508;0.0;0.3995609911644008
scE_1046;0.022175099504410437;0.05426482670956334;87.29076222387593;0.0;0.4012065731785734
scE_1054.5;0.0218806803251805;0.050882323223353065;88.11298357615777;0.0;0.4027864581629011
scE_1063;0.021602966153574637;0.05803211055450053;88.90816741861045;0.0;0.40430400101957487
scE_1071.5;0.021346131001926037;0.07140714266051651;89.66579945817384;0.0;0.40574049947967145
scE_1080;0.021111076781786583;0.0753350577990588;90.35956726322986;0.0;0.40704797918829483
scE_1088.5;0.020890756786228603;0.0917109474868516;91.0170505620971;0.0;0.40828016030717523
scE_1097;0.020758737085495995;0.10099456406455509;91.42132757819628;0.0;0.40903450061055474
scE_1105.5;0.020604705839310684;0.08990677427333882;91.90484753429213;0.0;0.4099334174078298
